"","address_from","address_to","departure_time"
"1563","41.9385658738959+-87.711080987541","41.8999821907166+-87.7208184888597",1531753802
"1564","41.9385658738959+-87.711080987541","41.9011559749849+-87.676415061286",1531753802
"1565","41.9385658738959+-87.711080987541","41.8995471517769+-87.6332700966026",1531753802
"1566","41.9385658738959+-87.711080987541","41.8940053778173+-87.7629749199119",1531753802
"1567","41.9385658738959+-87.711080987541","41.8785040925962+-87.7301443114603",1531753802
"1568","41.9385658738959+-87.711080987541","41.8787818601916+-87.7059139182524",1531753802
"1569","41.9385658738959+-87.711080987541","41.8740352843214+-87.6635536721441",1531753802
"1570","41.9385658738959+-87.711080987541","41.8601262251482+-87.7171532950132",1531753802
"1571","41.9385658738959+-87.711080987541","41.8390114768947+-87.7140496155995",1531753802
"1572","41.9385658738959+-87.711080987541","41.8502567877367+-87.6672680881399",1531753802
"1573","41.9385658738959+-87.711080987541","41.8782925714324+-87.626076118601",1531753802
"1574","41.9385658738959+-87.711080987541","41.85726065669+-87.6203836316986",1531753802
"1575","41.9385658738959+-87.711080987541","41.8419653804173+-87.6338795824279",1531753802
"1576","41.9385658738959+-87.711080987541","41.8350725174674+-87.6186374457239",1531753802
"1577","41.9385658738959+-87.711080987541","41.8235575022133+-87.6033262875412",1531753802
"1578","41.9385658738959+-87.711080987541","41.8090232230865+-87.6323556977827",1531753802
"1579","41.9385658738959+-87.711080987541","41.812848909257+-87.6178577231512",1531753802
"1580","41.9385658738959+-87.711080987541","41.8088052230625+-87.5959367718463",1531753802
"1581","41.9385658738959+-87.711080987541","41.7922326296234+-87.6180150144074",1531753802
"1582","41.9385658738959+-87.711080987541","41.7939655116723+-87.5919106636563",1531753802
"1583","41.9385658738959+-87.711080987541","41.7788926978829+-87.5941325451083",1531753802
"1584","41.9385658738959+-87.711080987541","41.7616193467157+-87.5727470665295",1531753802
"1585","41.9385658738959+-87.711080987541","41.7401322346728+-87.6158514499342",1531753802
"1586","41.9385658738959+-87.711080987541","41.7441202257605+-87.5861921763079",1531753802
"1587","41.9385658738959+-87.711080987541","41.7413785813157+-87.5513955113753",1531753802
"1588","41.9385658738959+-87.711080987541","41.729615128567+-87.5725274700127",1531753802
"1589","41.9385658738959+-87.711080987541","41.7065552558309+-87.6232658413343",1531753802
"1590","41.9385658738959+-87.711080987541","41.7058963058351+-87.598104102787",1531753802
"1591","41.9385658738959+-87.711080987541","41.6906385662062+-87.5698357426607",1531753802
"1592","41.9385658738959+-87.711080987541","41.7066550122029+-87.534804215858",1531753802
"1593","41.9385658738959+-87.711080987541","41.6604320500272+-87.5465856207628",1531753802
"1594","41.9385658738959+-87.711080987541","41.6735687088478+-87.6354937597493",1531753802
"1595","41.9385658738959+-87.711080987541","41.796264856876+-87.7641557922866",1531753802
"1596","41.9385658738959+-87.711080987541","41.8109819729256+-87.7262954303026",1531753802
"1597","41.9385658738959+-87.711080987541","41.8173919060482+-87.6989565180089",1531753802
"1598","41.9385658738959+-87.711080987541","41.8298751695202+-87.6725404738332",1531753802
"1599","41.9385658738959+-87.711080987541","41.8360972262197+-87.6486657577671",1531753802
"1600","41.9385658738959+-87.711080987541","41.8090047564555+-87.6591125453525",1531753802
"1601","41.9385658738959+-87.711080987541","41.7931003787602+-87.7241696258954",1531753802
"1602","41.9385658738959+-87.711080987541","41.769813487811+-87.7269587839611",1531753802
"1603","41.9385658738959+-87.711080987541","41.7718171397642+-87.6956225011237",1531753802
"1604","41.9385658738959+-87.711080987541","41.7758191434555+-87.6665444291438",1531753802
"1605","41.9385658738959+-87.711080987541","41.7771553035109+-87.642533797381",1531753802
"1606","41.9385658738959+-87.711080987541","41.7631313750895+-87.6161449758319",1531753802
"1607","41.9385658738959+-87.711080987541","41.7458789496277+-87.708447442138",1531753802
"1608","41.9385658738959+-87.711080987541","41.7441251555629+-87.6561939910038",1531753802
"1609","41.9385658738959+-87.711080987541","41.713174341624+-87.674905487756",1531753802
"1610","41.9385658738959+-87.711080987541","41.717497136584+-87.6488126158935",1531753802
"1611","41.9385658738959+-87.711080987541","41.6949427303407+-87.7131143035803",1531753802
"1612","41.9385658738959+-87.711080987541","41.6897028333982+-87.6689093722473",1531753802
"1613","41.9385658738959+-87.711080987541","41.9868055870168+-87.6636453524612",1531753802
"1614","41.9385658738959+-87.711080987541","41.7796443848087+-87.7685395125761",1531753802
"1615","41.9385658738959+-87.711080987541","41.7953684038668+-87.6963426618231",1531753802
"1616","41.9385658738959+-87.711080987541","41.9755410217275+-87.8934158515724",1531753802
"1617","41.9385658738959+-87.711080987541","41.9849092714936+-87.804541879143",1531753802
"1618","41.9226789514424+-87.6991063254002","41.7280697384747+-87.5963650537819",1531753802
"1619","41.9226789514424+-87.6991063254002","41.6600735833141+-87.6027606644691",1531753802
"1620","41.9226789514424+-87.6991063254002","42.0096631911395+-87.6703701938129",1531753802
"1621","41.9226789514424+-87.6991063254002","42.0016266052879+-87.6952739229127",1531753802
"1622","41.9226789514424+-87.6991063254002","41.9660049251669+-87.6560655873818",1531753802
"1623","41.9226789514424+-87.6991063254002","41.9752938653085+-87.6876044912929",1531753802
"1624","41.9226789514424+-87.6991063254002","41.947802478396+-87.6838288880792",1531753802
"1625","41.9226789514424+-87.6991063254002","41.9443051170158+-87.6559584046758",1531753802
"1626","41.9226789514424+-87.6991063254002","41.9225628780949+-87.6492264530699",1531753802
"1627","41.9226789514424+-87.6991063254002","42.0074587818873+-87.8139526140864",1531753802
"1628","41.9226789514424+-87.6991063254002","41.9786623813445+-87.7709799398797",1531753802
"1629","41.9226789514424+-87.6991063254002","41.9937899822757+-87.758306927832",1531753802
"1630","41.9226789514424+-87.6991063254002","41.9835235863978+-87.7235976823831",1531753802
"1631","41.9226789514424+-87.6991063254002","41.9679829995773+-87.7214281179818",1531753802
"1632","41.9226789514424+-87.6991063254002","41.9538532333971+-87.7632868435899",1531753802
"1633","41.9226789514424+-87.6991063254002","41.953476156782+-87.7234277416332",1531753802
"1634","41.9226789514424+-87.6991063254002","41.9463738460307+-87.8059469561618",1531753802
"1635","41.9226789514424+-87.6991063254002","41.9291592878285+-87.7979118631765",1531753802
"1636","41.9226789514424+-87.6991063254002","41.9270986914441+-87.7653924214029",1531753802
"1637","41.9226789514424+-87.6991063254002","41.9242178973088+-87.7345987231629",1531753802
"1638","41.9226789514424+-87.6991063254002","41.9385658738959+-87.711080987541",1531753802
"1639","41.9226789514424+-87.6991063254002","41.9226789514424+-87.6991063254002",1531753802
"1640","41.9226789514424+-87.6991063254002","41.8999821907166+-87.7208184888597",1531753802
"1641","41.9226789514424+-87.6991063254002","41.9011559749849+-87.676415061286",1531753802
"1642","41.9226789514424+-87.6991063254002","41.8995471517769+-87.6332700966026",1531753802
"1643","41.9226789514424+-87.6991063254002","41.8940053778173+-87.7629749199119",1531753802
"1644","41.9226789514424+-87.6991063254002","41.8785040925962+-87.7301443114603",1531753802
"1645","41.9226789514424+-87.6991063254002","41.8787818601916+-87.7059139182524",1531753802
"1646","41.9226789514424+-87.6991063254002","41.8740352843214+-87.6635536721441",1531753802
"1647","41.9226789514424+-87.6991063254002","41.8601262251482+-87.7171532950132",1531753802
"1648","41.9226789514424+-87.6991063254002","41.8390114768947+-87.7140496155995",1531753802
"1649","41.9226789514424+-87.6991063254002","41.8502567877367+-87.6672680881399",1531753802
"1650","41.9226789514424+-87.6991063254002","41.8782925714324+-87.626076118601",1531753802
"1651","41.9226789514424+-87.6991063254002","41.85726065669+-87.6203836316986",1531753802
"1652","41.9226789514424+-87.6991063254002","41.8419653804173+-87.6338795824279",1531753802
"1653","41.9226789514424+-87.6991063254002","41.8350725174674+-87.6186374457239",1531753802
"1654","41.9226789514424+-87.6991063254002","41.8235575022133+-87.6033262875412",1531753802
"1655","41.9226789514424+-87.6991063254002","41.8090232230865+-87.6323556977827",1531753802
"1656","41.9226789514424+-87.6991063254002","41.812848909257+-87.6178577231512",1531753802
"1657","41.9226789514424+-87.6991063254002","41.8088052230625+-87.5959367718463",1531753802
"1658","41.9226789514424+-87.6991063254002","41.7922326296234+-87.6180150144074",1531753802
"1659","41.9226789514424+-87.6991063254002","41.7939655116723+-87.5919106636563",1531753802
"1660","41.9226789514424+-87.6991063254002","41.7788926978829+-87.5941325451083",1531753802
"1661","41.9226789514424+-87.6991063254002","41.7616193467157+-87.5727470665295",1531753802
"1662","41.9226789514424+-87.6991063254002","41.7401322346728+-87.6158514499342",1531753802
"1663","41.9226789514424+-87.6991063254002","41.7441202257605+-87.5861921763079",1531753802
"1664","41.9226789514424+-87.6991063254002","41.7413785813157+-87.5513955113753",1531753802
"1665","41.9226789514424+-87.6991063254002","41.729615128567+-87.5725274700127",1531753802
"1666","41.9226789514424+-87.6991063254002","41.7065552558309+-87.6232658413343",1531753802
"1667","41.9226789514424+-87.6991063254002","41.7058963058351+-87.598104102787",1531753802
"1668","41.9226789514424+-87.6991063254002","41.6906385662062+-87.5698357426607",1531753802
"1669","41.9226789514424+-87.6991063254002","41.7066550122029+-87.534804215858",1531753802
"1670","41.9226789514424+-87.6991063254002","41.6604320500272+-87.5465856207628",1531753802
"1671","41.9226789514424+-87.6991063254002","41.6735687088478+-87.6354937597493",1531753802
"1672","41.9226789514424+-87.6991063254002","41.796264856876+-87.7641557922866",1531753802
"1673","41.9226789514424+-87.6991063254002","41.8109819729256+-87.7262954303026",1531753802
"1674","41.9226789514424+-87.6991063254002","41.8173919060482+-87.6989565180089",1531753802
"1675","41.9226789514424+-87.6991063254002","41.8298751695202+-87.6725404738332",1531753802
"1676","41.9226789514424+-87.6991063254002","41.8360972262197+-87.6486657577671",1531753802
"1677","41.9226789514424+-87.6991063254002","41.8090047564555+-87.6591125453525",1531753802
"1678","41.9226789514424+-87.6991063254002","41.7931003787602+-87.7241696258954",1531753802
"1679","41.9226789514424+-87.6991063254002","41.769813487811+-87.7269587839611",1531753802
"1680","41.9226789514424+-87.6991063254002","41.7718171397642+-87.6956225011237",1531753802
"1681","41.9226789514424+-87.6991063254002","41.7758191434555+-87.6665444291438",1531753802
"1682","41.9226789514424+-87.6991063254002","41.7771553035109+-87.642533797381",1531753802
"1683","41.9226789514424+-87.6991063254002","41.7631313750895+-87.6161449758319",1531753802
"1684","41.9226789514424+-87.6991063254002","41.7458789496277+-87.708447442138",1531753802
"1685","41.9226789514424+-87.6991063254002","41.7441251555629+-87.6561939910038",1531753802
"1686","41.9226789514424+-87.6991063254002","41.713174341624+-87.674905487756",1531753802
"1687","41.9226789514424+-87.6991063254002","41.717497136584+-87.6488126158935",1531753802
"1688","41.9226789514424+-87.6991063254002","41.6949427303407+-87.7131143035803",1531753802
"1689","41.9226789514424+-87.6991063254002","41.6897028333982+-87.6689093722473",1531753802
"1690","41.9226789514424+-87.6991063254002","41.9868055870168+-87.6636453524612",1531753802
"1691","41.9226789514424+-87.6991063254002","41.7796443848087+-87.7685395125761",1531753802
"1692","41.9226789514424+-87.6991063254002","41.7953684038668+-87.6963426618231",1531753802
"1693","41.9226789514424+-87.6991063254002","41.9755410217275+-87.8934158515724",1531753802
"1694","41.9226789514424+-87.6991063254002","41.9849092714936+-87.804541879143",1531753802
"1695","41.8999821907166+-87.7208184888597","41.7280697384747+-87.5963650537819",1531753802
"1696","41.8999821907166+-87.7208184888597","41.6600735833141+-87.6027606644691",1531753802
"1697","41.8999821907166+-87.7208184888597","42.0096631911395+-87.6703701938129",1531753802
"1698","41.8999821907166+-87.7208184888597","42.0016266052879+-87.6952739229127",1531753802
"1699","41.8999821907166+-87.7208184888597","41.9660049251669+-87.6560655873818",1531753802
"1700","41.8999821907166+-87.7208184888597","41.9752938653085+-87.6876044912929",1531753802
"1701","41.8999821907166+-87.7208184888597","41.947802478396+-87.6838288880792",1531753802
"1702","41.8999821907166+-87.7208184888597","41.9443051170158+-87.6559584046758",1531753802
"1703","41.8999821907166+-87.7208184888597","41.9225628780949+-87.6492264530699",1531753802
"1704","41.8999821907166+-87.7208184888597","42.0074587818873+-87.8139526140864",1531753802
"1705","41.8999821907166+-87.7208184888597","41.9786623813445+-87.7709799398797",1531753802
"1706","41.8999821907166+-87.7208184888597","41.9937899822757+-87.758306927832",1531753802
"1707","41.8999821907166+-87.7208184888597","41.9835235863978+-87.7235976823831",1531753802
"1708","41.8999821907166+-87.7208184888597","41.9679829995773+-87.7214281179818",1531753802
"1709","41.8999821907166+-87.7208184888597","41.9538532333971+-87.7632868435899",1531753802
"1710","41.8999821907166+-87.7208184888597","41.953476156782+-87.7234277416332",1531753802
"1711","41.8999821907166+-87.7208184888597","41.9463738460307+-87.8059469561618",1531753802
"1712","41.8999821907166+-87.7208184888597","41.9291592878285+-87.7979118631765",1531753802
"1713","41.8999821907166+-87.7208184888597","41.9270986914441+-87.7653924214029",1531753802
"1714","41.8999821907166+-87.7208184888597","41.9242178973088+-87.7345987231629",1531753802
"1715","41.8999821907166+-87.7208184888597","41.9385658738959+-87.711080987541",1531753802
"1716","41.8999821907166+-87.7208184888597","41.9226789514424+-87.6991063254002",1531753802
"1717","41.8999821907166+-87.7208184888597","41.8999821907166+-87.7208184888597",1531753802
"1718","41.8999821907166+-87.7208184888597","41.9011559749849+-87.676415061286",1531753802
"1719","41.8999821907166+-87.7208184888597","41.8995471517769+-87.6332700966026",1531753802
"1720","41.8999821907166+-87.7208184888597","41.8940053778173+-87.7629749199119",1531753802
"1721","41.8999821907166+-87.7208184888597","41.8785040925962+-87.7301443114603",1531753802
"1722","41.8999821907166+-87.7208184888597","41.8787818601916+-87.7059139182524",1531753802
"1723","41.8999821907166+-87.7208184888597","41.8740352843214+-87.6635536721441",1531753802
"1724","41.8999821907166+-87.7208184888597","41.8601262251482+-87.7171532950132",1531753802
"1725","41.8999821907166+-87.7208184888597","41.8390114768947+-87.7140496155995",1531753802
"1726","41.8999821907166+-87.7208184888597","41.8502567877367+-87.6672680881399",1531753802
"1727","41.8999821907166+-87.7208184888597","41.8782925714324+-87.626076118601",1531753802
"1728","41.8999821907166+-87.7208184888597","41.85726065669+-87.6203836316986",1531753802
"1729","41.8999821907166+-87.7208184888597","41.8419653804173+-87.6338795824279",1531753802
"1730","41.8999821907166+-87.7208184888597","41.8350725174674+-87.6186374457239",1531753802
"1731","41.8999821907166+-87.7208184888597","41.8235575022133+-87.6033262875412",1531753802
"1732","41.8999821907166+-87.7208184888597","41.8090232230865+-87.6323556977827",1531753802
"1733","41.8999821907166+-87.7208184888597","41.812848909257+-87.6178577231512",1531753802
"1734","41.8999821907166+-87.7208184888597","41.8088052230625+-87.5959367718463",1531753802
"1735","41.8999821907166+-87.7208184888597","41.7922326296234+-87.6180150144074",1531753802
"1736","41.8999821907166+-87.7208184888597","41.7939655116723+-87.5919106636563",1531753802
"1737","41.8999821907166+-87.7208184888597","41.7788926978829+-87.5941325451083",1531753802
"1738","41.8999821907166+-87.7208184888597","41.7616193467157+-87.5727470665295",1531753802
"1739","41.8999821907166+-87.7208184888597","41.7401322346728+-87.6158514499342",1531753802
"1740","41.8999821907166+-87.7208184888597","41.7441202257605+-87.5861921763079",1531753802
"1741","41.8999821907166+-87.7208184888597","41.7413785813157+-87.5513955113753",1531753802
"1742","41.8999821907166+-87.7208184888597","41.729615128567+-87.5725274700127",1531753802
"1743","41.8999821907166+-87.7208184888597","41.7065552558309+-87.6232658413343",1531753802
"1744","41.8999821907166+-87.7208184888597","41.7058963058351+-87.598104102787",1531753802
"1745","41.8999821907166+-87.7208184888597","41.6906385662062+-87.5698357426607",1531753802
"1746","41.8999821907166+-87.7208184888597","41.7066550122029+-87.534804215858",1531753802
"1747","41.8999821907166+-87.7208184888597","41.6604320500272+-87.5465856207628",1531753802
"1748","41.8999821907166+-87.7208184888597","41.6735687088478+-87.6354937597493",1531753802
"1749","41.8999821907166+-87.7208184888597","41.796264856876+-87.7641557922866",1531753802
"1750","41.8999821907166+-87.7208184888597","41.8109819729256+-87.7262954303026",1531753802
"1751","41.8999821907166+-87.7208184888597","41.8173919060482+-87.6989565180089",1531753802
"1752","41.8999821907166+-87.7208184888597","41.8298751695202+-87.6725404738332",1531753802
"1753","41.8999821907166+-87.7208184888597","41.8360972262197+-87.6486657577671",1531753802
"1754","41.8999821907166+-87.7208184888597","41.8090047564555+-87.6591125453525",1531753802
"1755","41.8999821907166+-87.7208184888597","41.7931003787602+-87.7241696258954",1531753802
"1756","41.8999821907166+-87.7208184888597","41.769813487811+-87.7269587839611",1531753802
"1757","41.8999821907166+-87.7208184888597","41.7718171397642+-87.6956225011237",1531753802
"1758","41.8999821907166+-87.7208184888597","41.7758191434555+-87.6665444291438",1531753802
"1759","41.8999821907166+-87.7208184888597","41.7771553035109+-87.642533797381",1531753802
"1760","41.8999821907166+-87.7208184888597","41.7631313750895+-87.6161449758319",1531753802
"1761","41.8999821907166+-87.7208184888597","41.7458789496277+-87.708447442138",1531753802
"1762","41.8999821907166+-87.7208184888597","41.7441251555629+-87.6561939910038",1531753802
"1763","41.8999821907166+-87.7208184888597","41.713174341624+-87.674905487756",1531753802
"1764","41.8999821907166+-87.7208184888597","41.717497136584+-87.6488126158935",1531753802
"1765","41.8999821907166+-87.7208184888597","41.6949427303407+-87.7131143035803",1531753802
"1766","41.8999821907166+-87.7208184888597","41.6897028333982+-87.6689093722473",1531753802
"1767","41.8999821907166+-87.7208184888597","41.9868055870168+-87.6636453524612",1531753802
"1768","41.8999821907166+-87.7208184888597","41.7796443848087+-87.7685395125761",1531753802
"1769","41.8999821907166+-87.7208184888597","41.7953684038668+-87.6963426618231",1531753802
"1770","41.8999821907166+-87.7208184888597","41.9755410217275+-87.8934158515724",1531753802
"1771","41.8999821907166+-87.7208184888597","41.9849092714936+-87.804541879143",1531753802
"1772","41.9011559749849+-87.676415061286","41.7280697384747+-87.5963650537819",1531753802
"1773","41.9011559749849+-87.676415061286","41.6600735833141+-87.6027606644691",1531753802
"1774","41.9011559749849+-87.676415061286","42.0096631911395+-87.6703701938129",1531753802
"1775","41.9011559749849+-87.676415061286","42.0016266052879+-87.6952739229127",1531753802
"1776","41.9011559749849+-87.676415061286","41.9660049251669+-87.6560655873818",1531753802
"1777","41.9011559749849+-87.676415061286","41.9752938653085+-87.6876044912929",1531753802
"1778","41.9011559749849+-87.676415061286","41.947802478396+-87.6838288880792",1531753802
"1779","41.9011559749849+-87.676415061286","41.9443051170158+-87.6559584046758",1531753802
"1780","41.9011559749849+-87.676415061286","41.9225628780949+-87.6492264530699",1531753802
"1781","41.9011559749849+-87.676415061286","42.0074587818873+-87.8139526140864",1531753802
"1782","41.9011559749849+-87.676415061286","41.9786623813445+-87.7709799398797",1531753802
"1783","41.9011559749849+-87.676415061286","41.9937899822757+-87.758306927832",1531753802
"1784","41.9011559749849+-87.676415061286","41.9835235863978+-87.7235976823831",1531753802
"1785","41.9011559749849+-87.676415061286","41.9679829995773+-87.7214281179818",1531753802
"1786","41.9011559749849+-87.676415061286","41.9538532333971+-87.7632868435899",1531753802
"1787","41.9011559749849+-87.676415061286","41.953476156782+-87.7234277416332",1531753802
"1788","41.9011559749849+-87.676415061286","41.9463738460307+-87.8059469561618",1531753802
"1789","41.9011559749849+-87.676415061286","41.9291592878285+-87.7979118631765",1531753802
"1790","41.9011559749849+-87.676415061286","41.9270986914441+-87.7653924214029",1531753802
"1791","41.9011559749849+-87.676415061286","41.9242178973088+-87.7345987231629",1531753802
"1792","41.9011559749849+-87.676415061286","41.9385658738959+-87.711080987541",1531753802
"1793","41.9011559749849+-87.676415061286","41.9226789514424+-87.6991063254002",1531753802
"1794","41.9011559749849+-87.676415061286","41.8999821907166+-87.7208184888597",1531753802
"1795","41.9011559749849+-87.676415061286","41.9011559749849+-87.676415061286",1531753802
"1796","41.9011559749849+-87.676415061286","41.8995471517769+-87.6332700966026",1531753802
"1797","41.9011559749849+-87.676415061286","41.8940053778173+-87.7629749199119",1531753802
"1798","41.9011559749849+-87.676415061286","41.8785040925962+-87.7301443114603",1531753802
"1799","41.9011559749849+-87.676415061286","41.8787818601916+-87.7059139182524",1531753802
"1800","41.9011559749849+-87.676415061286","41.8740352843214+-87.6635536721441",1531753802
"1801","41.9011559749849+-87.676415061286","41.8601262251482+-87.7171532950132",1531753802
"1802","41.9011559749849+-87.676415061286","41.8390114768947+-87.7140496155995",1531753802
"1803","41.9011559749849+-87.676415061286","41.8502567877367+-87.6672680881399",1531753802
"1804","41.9011559749849+-87.676415061286","41.8782925714324+-87.626076118601",1531753802
"1805","41.9011559749849+-87.676415061286","41.85726065669+-87.6203836316986",1531753802
"1806","41.9011559749849+-87.676415061286","41.8419653804173+-87.6338795824279",1531753802
"1807","41.9011559749849+-87.676415061286","41.8350725174674+-87.6186374457239",1531753802
"1808","41.9011559749849+-87.676415061286","41.8235575022133+-87.6033262875412",1531753802
"1809","41.9011559749849+-87.676415061286","41.8090232230865+-87.6323556977827",1531753802
"1810","41.9011559749849+-87.676415061286","41.812848909257+-87.6178577231512",1531753802
"1811","41.9011559749849+-87.676415061286","41.8088052230625+-87.5959367718463",1531753802
"1812","41.9011559749849+-87.676415061286","41.7922326296234+-87.6180150144074",1531753802
"1813","41.9011559749849+-87.676415061286","41.7939655116723+-87.5919106636563",1531753802
"1814","41.9011559749849+-87.676415061286","41.7788926978829+-87.5941325451083",1531753802
"1815","41.9011559749849+-87.676415061286","41.7616193467157+-87.5727470665295",1531753802
"1816","41.9011559749849+-87.676415061286","41.7401322346728+-87.6158514499342",1531753802
"1817","41.9011559749849+-87.676415061286","41.7441202257605+-87.5861921763079",1531753802
"1818","41.9011559749849+-87.676415061286","41.7413785813157+-87.5513955113753",1531753802
"1819","41.9011559749849+-87.676415061286","41.729615128567+-87.5725274700127",1531753802
"1820","41.9011559749849+-87.676415061286","41.7065552558309+-87.6232658413343",1531753802
"1821","41.9011559749849+-87.676415061286","41.7058963058351+-87.598104102787",1531753802
"1822","41.9011559749849+-87.676415061286","41.6906385662062+-87.5698357426607",1531753802
"1823","41.9011559749849+-87.676415061286","41.7066550122029+-87.534804215858",1531753802
"1824","41.9011559749849+-87.676415061286","41.6604320500272+-87.5465856207628",1531753802
"1825","41.9011559749849+-87.676415061286","41.6735687088478+-87.6354937597493",1531753802
"1826","41.9011559749849+-87.676415061286","41.796264856876+-87.7641557922866",1531753802
"1827","41.9011559749849+-87.676415061286","41.8109819729256+-87.7262954303026",1531753802
"1828","41.9011559749849+-87.676415061286","41.8173919060482+-87.6989565180089",1531753802
"1829","41.9011559749849+-87.676415061286","41.8298751695202+-87.6725404738332",1531753802
"1830","41.9011559749849+-87.676415061286","41.8360972262197+-87.6486657577671",1531753802
"1831","41.9011559749849+-87.676415061286","41.8090047564555+-87.6591125453525",1531753802
"1832","41.9011559749849+-87.676415061286","41.7931003787602+-87.7241696258954",1531753802
"1833","41.9011559749849+-87.676415061286","41.769813487811+-87.7269587839611",1531753802
"1834","41.9011559749849+-87.676415061286","41.7718171397642+-87.6956225011237",1531753802
"1835","41.9011559749849+-87.676415061286","41.7758191434555+-87.6665444291438",1531753802
"1836","41.9011559749849+-87.676415061286","41.7771553035109+-87.642533797381",1531753802
"1837","41.9011559749849+-87.676415061286","41.7631313750895+-87.6161449758319",1531753802
"1838","41.9011559749849+-87.676415061286","41.7458789496277+-87.708447442138",1531753802
"1839","41.9011559749849+-87.676415061286","41.7441251555629+-87.6561939910038",1531753802
"1840","41.9011559749849+-87.676415061286","41.713174341624+-87.674905487756",1531753802
"1841","41.9011559749849+-87.676415061286","41.717497136584+-87.6488126158935",1531753802
"1842","41.9011559749849+-87.676415061286","41.6949427303407+-87.7131143035803",1531753802
"1843","41.9011559749849+-87.676415061286","41.6897028333982+-87.6689093722473",1531753802
"1844","41.9011559749849+-87.676415061286","41.9868055870168+-87.6636453524612",1531753802
"1845","41.9011559749849+-87.676415061286","41.7796443848087+-87.7685395125761",1531753802
"1846","41.9011559749849+-87.676415061286","41.7953684038668+-87.6963426618231",1531753802
"1847","41.9011559749849+-87.676415061286","41.9755410217275+-87.8934158515724",1531753802
"1848","41.9011559749849+-87.676415061286","41.9849092714936+-87.804541879143",1531753802
"1849","41.8995471517769+-87.6332700966026","41.7280697384747+-87.5963650537819",1531753802
"1850","41.8995471517769+-87.6332700966026","41.6600735833141+-87.6027606644691",1531753802
"1851","41.8995471517769+-87.6332700966026","42.0096631911395+-87.6703701938129",1531753802
"1852","41.8995471517769+-87.6332700966026","42.0016266052879+-87.6952739229127",1531753802
"1853","41.8995471517769+-87.6332700966026","41.9660049251669+-87.6560655873818",1531753802
"1854","41.8995471517769+-87.6332700966026","41.9752938653085+-87.6876044912929",1531753802
"1855","41.8995471517769+-87.6332700966026","41.947802478396+-87.6838288880792",1531753802
"1856","41.8995471517769+-87.6332700966026","41.9443051170158+-87.6559584046758",1531753802
"1857","41.8995471517769+-87.6332700966026","41.9225628780949+-87.6492264530699",1531753802
"1858","41.8995471517769+-87.6332700966026","42.0074587818873+-87.8139526140864",1531753802
"1859","41.8995471517769+-87.6332700966026","41.9786623813445+-87.7709799398797",1531753802
"1860","41.8995471517769+-87.6332700966026","41.9937899822757+-87.758306927832",1531753802
"1861","41.8995471517769+-87.6332700966026","41.9835235863978+-87.7235976823831",1531753802
"1862","41.8995471517769+-87.6332700966026","41.9679829995773+-87.7214281179818",1531753802
"1863","41.8995471517769+-87.6332700966026","41.9538532333971+-87.7632868435899",1531753802
"1864","41.8995471517769+-87.6332700966026","41.953476156782+-87.7234277416332",1531753802
"1865","41.8995471517769+-87.6332700966026","41.9463738460307+-87.8059469561618",1531753802
"1866","41.8995471517769+-87.6332700966026","41.9291592878285+-87.7979118631765",1531753802
"1867","41.8995471517769+-87.6332700966026","41.9270986914441+-87.7653924214029",1531753802
"1868","41.8995471517769+-87.6332700966026","41.9242178973088+-87.7345987231629",1531753802
"1869","41.8995471517769+-87.6332700966026","41.9385658738959+-87.711080987541",1531753802
"1870","41.8995471517769+-87.6332700966026","41.9226789514424+-87.6991063254002",1531753802
"1871","41.8995471517769+-87.6332700966026","41.8999821907166+-87.7208184888597",1531753802
"1872","41.8995471517769+-87.6332700966026","41.9011559749849+-87.676415061286",1531753802
"1873","41.8995471517769+-87.6332700966026","41.8995471517769+-87.6332700966026",1531753802
"1874","41.8995471517769+-87.6332700966026","41.8940053778173+-87.7629749199119",1531753802
"1875","41.8995471517769+-87.6332700966026","41.8785040925962+-87.7301443114603",1531753802
"1876","41.8995471517769+-87.6332700966026","41.8787818601916+-87.7059139182524",1531753802
"1877","41.8995471517769+-87.6332700966026","41.8740352843214+-87.6635536721441",1531753802
"1878","41.8995471517769+-87.6332700966026","41.8601262251482+-87.7171532950132",1531753802
"1879","41.8995471517769+-87.6332700966026","41.8390114768947+-87.7140496155995",1531753802
"1880","41.8995471517769+-87.6332700966026","41.8502567877367+-87.6672680881399",1531753802
"1881","41.8995471517769+-87.6332700966026","41.8782925714324+-87.626076118601",1531753802
"1882","41.8995471517769+-87.6332700966026","41.85726065669+-87.6203836316986",1531753802
"1883","41.8995471517769+-87.6332700966026","41.8419653804173+-87.6338795824279",1531753802
"1884","41.8995471517769+-87.6332700966026","41.8350725174674+-87.6186374457239",1531753802
"1885","41.8995471517769+-87.6332700966026","41.8235575022133+-87.6033262875412",1531753802
"1886","41.8995471517769+-87.6332700966026","41.8090232230865+-87.6323556977827",1531753802
"1887","41.8995471517769+-87.6332700966026","41.812848909257+-87.6178577231512",1531753802
"1888","41.8995471517769+-87.6332700966026","41.8088052230625+-87.5959367718463",1531753802
"1889","41.8995471517769+-87.6332700966026","41.7922326296234+-87.6180150144074",1531753802
"1890","41.8995471517769+-87.6332700966026","41.7939655116723+-87.5919106636563",1531753802
"1891","41.8995471517769+-87.6332700966026","41.7788926978829+-87.5941325451083",1531753802
"1892","41.8995471517769+-87.6332700966026","41.7616193467157+-87.5727470665295",1531753802
